,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
632,man,,lighten," after a glass of wine , he lightened up a bit .",7,1,"man has property male. man is at location bed. man is used for fuck. lighten desires light. lighten is at location thunderstorm. lighten is used for scare person.  after a glass of wine , he lightened up a bit .",35
633,person,,lock, They were locked in embrace .,2,1,person has property afraid of dark. person is at location in bus. person is used for help. lock desires unlock. lock is at location door. lock is used for keep person out.  They were locked in embrace .,34
634,man,,march, He marched into the classroom and announced the exam .,1,0,man has property male. man is at location bed. man is used for fuck. march desires invade. march is at location march. march is used for march.  He marched into the classroom and announced the exam .,28
635,feeling,,palpitate, His heart palpitated .,2,1,feeling has property good. feeling is at location your heart. feeling is used for make thing feel good. palpitate desires vomit. palpitate is at location earthquake. palpitate is used for increase heart rate.  His heart palpitated .,35
636,man,,peep, He peeped at the woman through the window .,1,0,man has property male. man is at location bed. man is used for fuck. peep desires be light. peep is at location church. peep is used for let in light.  He peeped at the woman through the window .,31
637,painter,,portray," Goya wanted to portray his mistress , the Duchess of Alba .",3,0,"painter has property artistic. painter is at location art gallery. painter is used for paint. portray desires person to believe. portray is at location movie. portray is used for portray character.  Goya wanted to portray his mistress , the Duchess of Alba .",34
638,finding,,preserve, We preserve these archeological findings .,1,0,finding has property fun. finding is at location museum. finding is used for find thing. preserve desires good life. preserve is at location jar. preserve is used for preserve.  We preserve these archeological findings .,30
639,ocean,,sail, We sailed the Atlantic .,1,0,ocean has property salty. ocean is at location ocean. ocean is used for fish. sail desires wind. sail is at location boat. sail is used for sail.  We sailed the Atlantic .,28
640,woman,,sing, She was singing while she was cooking .,2,0,woman has property female. woman is at location bed. woman is used for have sex. sing desires sing. sing is at location opera. sing is used for entertainment.  She was singing while she was cooking .,30
641,person,,stamp, stamp fruit extract the juice .,0,1,person has property afraid of dark. person is at location in bus. person is used for help. stamp desires stamp. stamp is at location desk. stamp is used for mail letter.  stamp fruit extract the juice .,31
642,man,,swim, We had to swim for 20 minutes to reach the shore .,3,0,man has property male. man is at location bed. man is used for fuck. swim desires swim. swim is at location beach. swim is used for exercise.  We had to swim for 20 minutes to reach the shore .,30
643,woman,,talk, She talks a lot of nonsense .,1,0,woman has property female. woman is at location bed. woman is used for have sex. talk desires be understand. talk is at location newspaper. talk is used for communicate.  She talks a lot of nonsense .,30
644,person,,transform, He transformed into a monster .,1,1,person has property afraid of dark. person is at location in bus. person is used for help. transform desires become more powerful. transform is at location zoo. transform is used for create new form of magic.  He transformed into a monster .,37
645,shot,,volley, Gun shots volleyed at the attackers .,2,0,shot has property dangerous. shot is at location gun. shot is used for kill. volley desires fire. volley is at location war. volley is used for kill.  Gun shots volleyed at the attackers .,29
